prodid, prodname, caffeine_serving, calcium_serving, carbohydrates_serving, carbon-footprint_serving,cholesterol_serving, chromium_serving, copper_serving, energy_serving, energy-from-fat_serving, erythritol_serving, fat_serving, fiber_serving, fruits-vegetables-nuts_serving, guarana-seed-extract_serving, insoluble-fiber_serving, iron_serving, magnesium_serving, manganese_serving, molybdenum_serving, monounsaturated-fat_serving, omega-3-fat_serving, pantothenic-acid_serving, phosphorus_serving, polyols_serving, polyunsaturated-fat_serving, potassium_serving, proteins_serving, salt_serving, saturated-fat_serving, selenium_serving, serum-proteins_serving, sodium_serving, soluble-fiber_serving, starch_serving, sugars_serving, taurine_serving, trans-fat_serving, vitamin-a_serving, vitamin-b1_serving, vitamin-b12_serving, vitamin-b2_serving, vitamin-b6_serving, vitamin-b9_serving,vitamin-c_serving, vitamin-d_serving, vitamin-e_serving, vitamin-pp_serving, zinc_serving
28400040112," ""Cheetos """, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, , undefined, , undefined, undefined, undefined, undefined, undefined, , undefined
4913207," ""Sprite""", undefined, undefined,38, undefined, undefined, undefined, undefined,586, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.1651, undefined, undefined, undefined,0.065, undefined, undefined,38, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
4963406," ""Coca-Cola""", undefined, undefined,39, undefined, undefined, undefined, undefined,586, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.1143,0, undefined, undefined,0.045, undefined, undefined,39, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
99482448714," ""undefined""", undefined,0.04,36, undefined, undefined, undefined, undefined,1046, undefined, undefined,10,5, undefined, undefined,3,0.0018, undefined, undefined, undefined,5, undefined, undefined, undefined, undefined,3,0.18,5,0,2, undefined, undefined,0,2, undefined,12, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
14100074724," ""Milano Double Chocolate""", undefined, undefined,17, undefined, undefined, undefined, undefined,586, undefined, undefined, undefined,1, undefined, undefined, undefined,0.00144, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.1143,3.5, undefined, undefined,0.045, undefined, undefined,9, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.57682E+11," ""Barnana""", undefined, undefined,26, undefined, undefined, undefined, undefined,460, undefined, undefined,0,4, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.8,2,0,0, undefined, undefined,0, undefined, undefined,16, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
44800011026," ""Zero calorie sweetener""", undefined, undefined,1, undefined, undefined, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0, undefined, undefined,0, undefined, undefined,1, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
3.26157E+12," """"", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
7.10282E+11," ""Organic Maple Syrup""", undefined,0.08,53, undefined,0, undefined, undefined,837,0, undefined,0,0, undefined, undefined, undefined,0.00144, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.01778,0, undefined, undefined,0.007, undefined, undefined,53, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
7.50033E+12," ""undefined""", undefined, undefined,0, undefined, undefined, undefined, undefined,0, undefined, undefined,0,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.00011,0, undefined, undefined,0.0000435, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
14100079477," ""Milano Cookies-Mint Chocolate""", undefined,0,16, undefined,0.005, undefined, undefined,544,293, undefined,7,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.0889,4, undefined, undefined,0.035, undefined, undefined,9, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
22451011008," ""2% Reduced Fat Milk""", undefined,3,13, undefined,0.02, undefined, undefined,544,167, undefined,5,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,8,0.3175,3, undefined, undefined,0.125, undefined, undefined,12, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0.0012,0.00001, undefined, undefined, undefined
70852193007," ""Reduced 2% fat milk""", undefined,0.35,13, undefined,0.02, undefined, undefined,544,188, undefined,5,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,10,0.3556,3, undefined, undefined,0.14, undefined, undefined,13, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0.0012,0.00001, undefined, undefined, undefined
74865756648," ""Reduced fat milk""", undefined,0.35,14, undefined,0.02, undefined, undefined,586,188, undefined,5,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.46,10,0.381,3, undefined, undefined,0.15, undefined, undefined,13, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0.0024,0.00001, undefined, undefined, undefined
90162602," ""Red Bull""", undefined, undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, , undefined, , undefined, undefined, undefined, undefined, , undefined
76183202074," ""Diet Snapple Peach Tea""", undefined, undefined,1, undefined, undefined, undefined, undefined,42, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0381, undefined, undefined, undefined,0.015, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.8501E+12," ""Nouilles instantanées bœuf""", undefined,0.02,38, undefined,0, undefined, undefined,1130, undefined, undefined,11,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,5,3.6576,4.5, undefined, undefined,1.44, undefined, undefined,4, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
20601407893," ""Heinen's Organic Unsweetened With Lemon  Iced Tea """, undefined, undefined,1, undefined, undefined, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0127,0, undefined, undefined,0.005, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.5535E+11," ""Dal Palak""", undefined,0.06,17, undefined,0, undefined, undefined,448,113, undefined,3,4, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,3,0.665,0, undefined, undefined,0.262, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0084, undefined, undefined, undefined, undefined
8.90175E+12," ""Green Tea Mint Tea Bags Special International Blend""", undefined,0.0067,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.0233, undefined,0.0011684,0, undefined, undefined,0.00046, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
5160434," ""Worcestershire Sauce""", undefined,0,1, undefined,0, undefined, undefined,21, undefined, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.1651,0, undefined, undefined,0.065, undefined, undefined,1, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
7.87811E+11," ""Worcestershire Sauce""", undefined, undefined,2, undefined, undefined, undefined, undefined,21, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.4826, undefined, undefined, undefined,0.19, undefined, undefined,2, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.99E+11," ""VitaCoco Café""", undefined,0.2,20, undefined, undefined, undefined, undefined,586, undefined, undefined,3,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,6,0.4572,2, undefined, undefined,0.18, undefined, undefined,19, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
77975080061," ""Snyder's of Hanover Mini Pretzels""", undefined,0,25, undefined,0, undefined, undefined,460,0, undefined,0,1, undefined, undefined, undefined,0.00144, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,3,0.635,0, undefined, undefined,0.25, undefined, undefined,1, undefined,0,0,0.00015, undefined,0.000136, undefined, undefined,0, undefined, undefined, undefined, undefined
7.21094E+11," ""Goslings Stormy Ginger Beer""", undefined, undefined,48, undefined, undefined, undefined, undefined,795, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0254, undefined, undefined, undefined,0.01, undefined, undefined,48, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.58867E+11," ""Sky Valley Organic Ginger Brew""", undefined, undefined,30, undefined, undefined, undefined, undefined,502, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.1016, undefined, undefined, undefined,0.04, undefined, undefined,30, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8.51694E+11," ""Q Ginger Beer""", undefined, undefined,23, undefined, undefined, undefined, undefined,377, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined,22, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
8274000078," ""Extra Ginger Beer Reed's""", undefined, undefined,33, undefined, undefined, undefined, undefined,544, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined,0, undefined, undefined,33, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
